,gauge_126001A_SandyCkHomebush:Downstream Flow Volume,gauge_126001A_SandyCkHomebush:Constituents@N_DIN@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_DON@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_Particulate@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_DOP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_FRP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_Particulate@Downstream Flow Mass
2010-10-01,1165632.131031756,352.75481953651496,481.51692405598794,450.35941902056015,31.114105069518896,123.19787670632334,163.40964195837353
2010-10-02,774036.0013868669,236.75604786055231,299.1351418557654,305.4802324990861,19.405319031623286,76.78814588957819,114.41323218747468
2010-10-03,483088.38518680714,148.75058505102672,177.7721181816811,205.19932503878084,11.576243153963183,45.78258763448989,77.61685805273785
2010-10-04,310153.24021061556,95.74606005719966,109.65957827870484,144.37448196822297,7.162022010833262,28.309691570325896,54.59848430471611
2010-10-05,208433.88211247654,64.30620176734338,71.2387448391009,106.70240015882263,4.661347428183722,18.415507462358516,40.17549560696029
2010-10-06,146403.21100295748,45.0372240192237,48.59146881233383,82.173143123757,3.181765068595984,12.563745090137035,30.763442869325296
2010-10-07,106842.69932269477,32.719934079240744,34.56072595300243,65.37692231065147,2.262318491074156,8.92873163043419,24.334223616592094
2010-10-08,80515.48322916876,24.52166100423642,25.457646089141832,53.362409043503504,1.6644419139118418,6.5659241558870995,19.75627348940766
2010-10-09,62324.24830948827,18.865561390812612,19.30845376629885,44.45064920247877,1.259983053225056,4.968085744794654,16.378743000366924
2010-10-10,49616.86571975301,14.889365552040484,15.061103319411263,37.75615939770354,0.9802196329068474,3.86313745340477,13.864435681646547
2010-10-11,40229.680741951175,11.966060468943196,11.984756235353332,32.47431149986707,0.7776035710069102,3.0631932552857353,11.891071971683667
2010-10-12,33116.603822741774,9.764669732514397,9.697146918578643,28.218208301848808,0.627033325214562,2.4689443727163045,10.307243495048144
2010-10-13,37451.66846594587,34.0539735546712,11.125746672443292,37.327122388852224,0.7152337629320223,2.8165592639134336,13.060825619780495
2010-10-14,39094.54147508863,54.200569497352205,11.883113796098218,41.81296454554492,0.7613371961214143,2.999416312888399,14.393828610591717
2010-10-15,38111.693599423976,65.7695597272952,11.768744584632154,42.6900816703722,0.7526436857700808,2.965886672224809,14.550600549025628
2010-10-16,36267.88633394707,71.73195871683099,11.227597097915593,42.81149849643826,0.717718800695924,2.8281388401023455,14.528033646440756
2010-10-17,33057.0796602537,71.06325468679687,10.236264707050998,40.53376335243304,0.6537623288088078,2.5758675102327238,13.72105526620816
2010-10-18,29563.5905607702,67.12383508247879,9.131814913754589,37.319664979003306,0.5824491065398311,2.294475917535916,12.617240592842323
2010-10-19,26206.711073904866,61.74203025683882,8.057305767267318,33.87842084825994,0.5130268658431059,2.0205107641553695,11.44822993544909
2010-10-20,23155.73079426013,55.94666837317369,7.074620504915942,30.54729885380455,0.449520676558755,1.7698930033442637,10.322509956206153
2010-10-21,25679.323199635364,65.47353413784877,7.575745751708234,31.39681431481489,0.48120491622343986,1.893289169024761,10.694258986661778
2010-10-22,27500.633177708376,72.98083511589938,7.915763497377436,31.378743907593993,0.5015026459199339,1.9723214541514944,10.783340514445966
2010-10-23,27770.71495015442,75.59009296952397,7.865729651696911,30.191910388410196,0.4961676439000435,1.9506280841667856,10.455416276057955
2010-10-24,26999.087954370756,74.58284947708925,7.544200466664579,28.413277853607333,0.4734190828435287,1.8604087592152112,9.90247736615943
2010-10-25,25580.226609609108,71.1783365511091,7.056124787478881,26.397502824538098,0.4403071261800754,1.7294507748578203,9.247388518781625
2010-10-26,23820.5443830816,66.40487177170066,6.486819409817012,24.34829572858394,0.4024270075398177,1.5798222873798016,8.564217625605817
2010-10-27,21927.59418282507,61.00137435952429,5.894768198062959,22.36847200858506,0.36354347729741066,1.4263682748918378,7.892729387840029
2010-10-28,20031.80376709607,55.45453270351387,5.316256510666302,20.50447403469358,0.3259412306488877,1.2780875088125099,7.252661008497578
2010-10-29,18210.24899744561,50.06362591683351,4.7718203240513475,18.773974587424306,0.2908705271541155,1.1398922652536008,6.652985796550397
2010-10-30,16504.948004794467,44.99839085526911,4.271605581621154,17.180615946663938,0.25890952570572734,1.0140411942268361,6.097060149571928
2010-10-31,14935.52802505521,40.3429138961133,3.8192270909254695,15.721296974616601,0.23022185668162123,0.901158343810581,5.585291382124498
2010-11-01,13507.670407355341,36.12677486218836,3.414382955656657,14.389660779187166,0.20472901693068224,0.8009150344070146,5.116496904460611
2010-11-02,12484.582696025434,32.69233288190234,3.1039358010132236,13.305234291927441,0.18551372309360847,0.725285838853582,4.737535378394435
2010-11-03,11502.302143007517,29.54842725580037,2.8145056278259037,12.287715561628175,0.16758696005283746,0.654814612776139,4.382290252174681
2010-11-04,13269.491697100253,29.863207694425082,3.161617591689651,12.68892357586985,0.18905776355831816,0.7384775549786319,4.5820259776966195
2010-11-05,14948.325400911388,29.689064082913045,3.532400896307952,12.912675411120723,0.21184250763999488,0.8277968537237145,4.731798488792705
2010-11-06,15776.599046467976,28.3475745687335,3.7241819580279634,12.640992447949303,0.2235890374673714,0.87406580734289,4.69266121344693
2010-11-07,15873.377476873095,26.270008427718455,3.747774872065664,12.027055481239078,0.22503834318135457,0.8799664589747995,4.51185349060922
2010-11-08,22300.03704315996,28.634458997918692,5.4865178266412,15.793872534621975,0.3339926875103141,1.308226555756936,5.767567974787438
2010-11-09,27084.485031359043,28.777094100502275,6.922853414470079,18.488422428817675,0.42450294136718886,1.6651336294532881,6.704455453078024
2010-11-10,35354.21613787308,29.63931901890985,9.233562621034551,22.031652244923638,0.5712502872467808,2.2426419587745667,8.017585341273909
2010-11-11,47906.030580555656,31.119590989723005,12.95894217593786,33.4592150879267,0.8080586979089935,3.1755774150292377,11.808563772026822
2010-11-12,56978.82129514533,30.21220274201729,15.516630633842487,39.75433854809644,0.9699329907099221,3.812778730558302,14.026480920080711
2010-11-13,65624.40238999295,28.939668672923347,17.98914910194371,49.81983328002688,1.1275679782301322,4.433136218576501,17.299476281716327
2010-11-14,65767.33166047148,25.586582403755372,18.073223644776515,50.6291502756005,1.1332956182255147,4.455539425316744,17.547353942914324
2010-11-15,161430.87365583665,46.671853365098315,53.76475171884519,90.99868709048651,3.4073874268029987,13.450817856641434,31.809182981049062
2010-11-16,486869.60876595223,111.76405925196488,172.69241932579948,207.07654814610848,11.018955241712144,43.56773700298288,76.56569844158957
2010-11-17,516976.7842468946,105.42769435362482,173.33628378276123,200.34270133161448,11.121059042052297,43.955089114356106,78.2852501453117
2010-11-18,442192.5018107888,82.23795677874818,139.06394409443806,165.39423813950944,8.957120527333789,35.37757070722855,67.17781454391692
2010-11-19,1554785.9226050621,333.30833258054827,579.4574452903992,502.93730602155347,37.37283672727524,147.7867666598021,191.21543834460135
2010-11-20,6600737.507331478,1454.222623648407,2572.506443372596,2188.528797843759,165.13113498624645,652.416718020799,774.9187433043844
2010-11-21,7982221.985967111,1667.345539359251,2967.531095897281,2666.5064509106223,188.5590766692612,744.0483683326838,949.2998990258956
2010-11-22,7845232.43395222,1554.2052348802135,2769.09682561423,2604.2465745860013,174.20850540852774,686.6288558337744,941.7259229588318
2010-11-23,6878462.003682869,1309.8841353636744,2332.407770337602,2230.746355986468,145.6756643461743,573.711664132666,820.747825798473
2010-11-24,6638478.423665828,1268.364284339201,2279.236439987162,2057.6995841713474,142.84790748900198,562.7915792924615,761.2035755332437
2010-11-25,4206096.479165519,740.3255276685807,1344.742298330399,1266.468760212323,83.7201773149682,329.41406046304206,485.4087436223527
2010-11-26,2441359.561661625,392.19898527948527,718.2310529017366,723.2312753803823,44.22780976869057,173.69800905954668,284.9115035262778
2010-11-27,1423466.5011850512,211.70616501216932,390.14323018540586,419.0293723049857,23.7247459314375,92.9993639149126,167.9457434936593
2010-11-28,862006.4554751634,120.39061056766134,222.96587714173438,253.1593182413882,13.389081948745842,52.38942353259003,102.4242547868171
2010-11-29,561386.1069692918,74.40479807556093,138.3229736960115,163.26516815524312,8.214197706004454,32.08887726682034,66.64834737474878
2010-11-30,2568258.8988686744,525.3450356356312,950.1942395211399,790.5443692751828,61.291739839599714,241.92690933089278,282.5363955476767
2010-12-01,10147353.00859128,1855.6360925363408,3899.0153191342683,3217.9405430408374,249.645367067456,985.5714808720767,1116.6109788099109
2010-12-02,7146320.901208639,1192.6396190204223,2553.5022734497165,2209.17010367681,160.39378947870009,632.175253226569,797.2412407770981
2010-12-03,24336019.351863444,4304.092106496316,9658.531177796203,8874.578855087577,611.6793900947815,2414.8322965350944,3001.4714759015887
2010-12-04,14078448.881895592,2360.0301639977533,5282.445666050457,5189.57647174461,328.97561140369197,1296.9826632424608,1796.98618421044
2010-12-05,6540438.071172138,1022.7349361581013,2272.785094776578,2441.143771477043,138.95517915789827,546.8137804741838,866.5889051429272
2010-12-06,3339155.1283190465,479.492316348674,1059.2375203818617,1230.8307129708296,63.59035756861712,249.70209126871623,450.76031946728546
2010-12-07,4630539.219182058,698.1910071354197,1555.412431948431,1626.4819965036072,94.99559701588554,373.70135664301375,586.2155007356354
2010-12-08,3624306.8743574177,511.8144447544355,1138.6750631134016,1183.3552935594798,68.76429096194977,270.13230965700507,443.4812871160515
2010-12-09,2302936.423261797,304.24360097654966,674.1654336651343,727.22528518957,40.12920386771909,157.35124511165972,279.96920939733633
2010-12-10,1427368.7887327545,177.39153406531122,391.8878334171562,440.0460838692472,23.00696589677939,90.04461115601731,172.78045167915818
2010-12-11,889710.1225209903,105.30015426153754,232.12089045224928,270.5704017413242,13.457646731111529,52.58026997772214,107.38096375747709
2010-12-12,776753.5012094121,94.40165456738549,213.70030927588434,245.7707373174383,12.697156418847756,49.74184226766134,96.79518178437486
2010-12-13,1133277.5767339757,149.5622146625124,346.12517275444753,357.56706575161724,21.378909839212167,84.0917798963591,141.01537300783602
2010-12-14,1088385.0732285343,139.51342094187314,321.2245372181525,345.4118163715954,19.972340334172547,78.54096805594176,139.18284821313748
2010-12-15,904227.9956581648,106.99329193801086,244.25681033860315,288.5740253577697,15.096791565009845,59.26772040618819,119.6702977142699
2010-12-16,663504.7520092333,73.55832725275035,166.84784539787336,215.71579494435485,10.205086962970073,39.98929442045685,90.35639199754453
2010-12-17,470336.8765536562,49.396980506234854,111.59297431325245,156.22450154139108,6.743042907580217,26.37390696004769,65.52858576743063
2010-12-18,334200.964991354,33.522700284989305,75.56918362811405,113.23646084954734,4.509615710371973,17.60671194105203,47.401762408393424
2010-12-19,255167.50953389722,24.253174399538754,54.635505863793526,86.10587044877308,3.220545316937956,12.549140645581947,36.28065609844612
2010-12-20,232112.6556216375,21.824420897347476,49.2843692638988,109.35247768294006,2.9023014245194085,11.306731099704702,42.310046302099565
2010-12-21,289866.1308136878,29.968921366639517,67.63246804275789,151.5853758995058,4.140131900137181,16.18718042098568,56.821978898710086
2010-12-22,361522.0480246038,38.82355970084092,87.38065839983865,188.68826462985365,5.441032923453157,21.301511602350658,70.63341300712769
2010-12-23,557729.2862549094,59.48290981177065,134.0413622429822,237.55174617014887,8.389662264103794,32.869642340673444,93.88884475952104
2010-12-24,6712810.282000506,1077.7333309477788,2421.282939562149,2167.2421992749696,153.56853797742932,605.6587663060716,773.933499555489
2010-12-25,14413019.10558683,2423.2035634578738,5449.910668401997,4610.897833009865,344.0564986261056,1357.2437164310022,1606.4067714097112
2010-12-26,35512933.20396696,6208.667295461484,13915.49802568276,14127.67589762014,870.0833804278881,3432.7478035296717,4769.775761969533
2010-12-27,19298229.833512884,3189.2722900587605,7077.768081897437,7777.644409855096,434.0485293805616,1709.483831613751,2687.768572533947
2010-12-28,13780004.189784205,2216.6870904780553,4946.2757199433545,5140.2748804940775,303.0256705670055,1193.2068925962149,1804.6053861529404
2010-12-29,8049210.568302777,1224.766773130511,2745.000430568024,2756.936232678934,167.62636407714405,659.5548506097249,1002.1222561672301
2010-12-30,11237622.627737502,1804.1958091787285,4066.2463820229054,3581.695031654052,254.80428395528665,1004.3419141940938,1280.0492283438803
2010-12-31,7162738.289212368,1087.4293345639635,2435.1453828233734,2221.119985191681,150.95772413881738,594.2090482973152,815.4274722102807
2011-01-01,3908410.1711283326,555.9466389878096,1234.3356947013303,1203.620377968028,75.28796932061529,295.80560511927695,452.23666395007666
2011-01-02,2238250.9906922453,295.3589064528565,650.5409321556544,674.1355349238046,38.99413817862852,152.88900814904437,261.2479695699411
2011-01-03,3424149.2039910415,559.3884503397019,1113.7614894720364,1087.324796746215,69.59027038042143,273.7559330659094,402.1933378752329
2011-01-04,3978191.9050667356,656.3307741244416,1262.1306080296447,1277.188648546995,78.76191850308099,309.7085683813596,476.5270557387872
2011-01-05,2944080.693127018,456.77826076897543,873.1552734888761,942.7234282712836,53.674445477561136,210.70497048175903,359.19156202888894
2011-01-06,2276396.577641031,327.2512925817783,613.5191101339759,754.2931785269593,36.97747890698614,144.78611640849286,291.36780637022866
2011-01-07,4991128.752045695,910.6280000927866,1642.75266351596,1619.918568933176,101.67655781463019,400.12261959260536,591.1892104923513
2011-01-08,3979219.7429037616,684.2991857491029,1245.4637039290094,1224.679651076265,76.02607409375673,298.8025299264425,461.7957307910999
2011-01-09,2501741.0515542603,398.32271930779325,730.3194213505562,753.4670527490487,43.89036265528015,172.17331466296795,291.5173921483712
2011-01-10,1521713.949933622,225.38225172237821,415.6738115560508,451.8750991632381,24.611787022994523,96.35529798246215,178.0702896144028
2011-01-11,936338.8202303007,130.81111827661326,242.50914496243607,275.984239277828,14.16594007065815,55.358625737714746,109.85245155387446
2011-01-12,608658.8837739155,80.81274069435807,150.49149590695004,177.4773470773783,8.68553093556037,33.88441253332535,71.24333318947205
2011-01-13,443601.5227539053,56.717170635591216,105.82987078097419,150.70202832297176,6.071391399130081,23.660426819889462,58.79496976788716
2011-01-14,334378.8820296082,41.54766052863726,77.88490812936463,120.39833512264859,4.452944090290266,17.34266927521987,46.84458922025595
2011-01-15,259147.61371539725,31.51330948633387,59.36749209400925,95.6931630473241,3.392063166567906,13.207156282416426,37.33398991877409
2011-01-16,222868.50191722775,25.703182827850668,48.66454465292068,79.93130264317755,2.778097177654927,10.811010503099613,32.27005703868419
2011-01-17,183727.0597464563,20.212977869467117,38.40799470954399,64.28823054791476,2.1891118412447845,8.513113482161376,26.66880494716459
2011-01-18,146896.06610745372,15.55462542134167,29.634748153607102,50.686178936010094,1.6854178735533736,6.549292899754345,21.39823564561552
2011-01-19,590129.049104257,86.46178947842286,167.61016501048752,276.4112204368793,10.311115708896564,40.45427597553681,100.6250413650403
